strICD9,strICD10
999.52,M02.252
713.6,M02.259
999.52,M02.259
713.6,M02.261
999.52,M02.261
713.6,M02.262
999.52,M02.262
713.6,M02.269
999.52,M02.269
713.6,M02.271
999.52,M02.271
713.6,M02.272
999.52,M02.272
713.6,M02.279
999.52,M02.279
713.6,M02.28
999.52,M02.28
713.6,M02.29
999.52,M02.29
099.3,M02.30
711.10,M02.30
099.3,M02.311
711.11,M02.311
099.3,M02.312
711.11,M02.312
099.3,M02.319
711.11,M02.319
099.3,M02.321
711.12,M02.321
707.23,L89.623
707.07,L89.624
707.24,L89.624
707.07,L89.629
707.20,L89.629
707.09,L89.810
707.25,L89.810
707.09,L89.811
707.21,L89.811
707.09,L89.812
707.22,L89.812
707.09,L89.813
707.23,L89.813
707.09,L89.814
707.24,L89.814
707.09,L89.819
707.20,L89.819
707.09,L89.890
707.25,L89.890
707.09,L89.891
707.21,L89.891
707.09,L89.892
707.22,L89.892
707.09,L89.893
707.23,L89.893
707.09,L89.894
707.24,L89.894
707.09,L89.899
707.20,L89.899
707.00,L89.90
707.20,L89.90
707.00,L89.91
707.21,L89.91
707.00,L89.92
707.22,L89.92
707.00,L89.93
707.23,L89.93
707.00,L89.94
707.24,L89.94
707.00,L89.95
707.25,L89.95
701.0,L90.0
701.3,L90.1
701.3,L90.2
701.8,L90.3
701.8,L90.4
709.2,L90.5
701.3,L90.6
701.8,L90.8
701.9,L90.9
701.4,L91.0
701.8,L91.8
701.9,L91.9
695.89,L92.0
709.3,L92.1
701.8,L92.2
709.4,L92.3
686.1,L92.8
701.5,L92.9
695.4,L93.0
695.4,L93.1
695.4,L93.2
701.0,L94.0
701.0,L94.1
709.3,L94.2
709.8,L94.2
701.0,L94.3
709.8,L94.4
696.2,L94.5
136.0,L94.6
701.8,L94.8
701.9,L94.9
709.1,L95.0
695.89,L95.1
709.1,L95.8
099.3,M02.342
711.14,M02.342
099.3,M02.349
711.14,M02.349
099.3,M02.351
711.15,M02.351
099.3,M02.352
711.15,M02.352
099.3,M02.359
711.15,M02.359
099.3,M02.361
711.16,M02.361
099.3,M02.362
711.16,M02.362
099.3,M02.369
711.16,M02.369
099.3,M02.371
711.17,M02.371
099.3,M02.372
711.17,M02.372
099.3,M02.379
711.17,M02.379
099.3,M02.38
711.18,M02.38
099.3,M02.39
709.1,L95.9
707.11,L97.101
707.11,L97.102
707.11,L97.103
707.11,L97.104
707.11,L97.109
707.11,L97.111
707.11,L97.112
707.11,L97.113
707.11,L97.114
707.11,L97.119
707.11,L97.121
707.11,L97.122
707.11,L97.123
707.11,L97.124
707.11,L97.129
707.12,L97.201
707.12,L97.202
707.12,L97.203
707.12,L97.204
707.12,L97.209
707.12,L97.211
707.12,L97.212
707.12,L97.213
707.12,L97.214
707.12,L97.219
707.12,L97.221
707.12,L97.222
707.12,L97.223
707.12,L97.224
707.12,L97.229
707.13,L97.301
707.13,L97.302
707.13,L97.303
707.13,L97.304
707.13,L97.309
707.13,L97.311
707.13,L97.312
707.13,L97.313
707.13,L97.314
707.13,L97.319
707.13,L97.321
707.13,L97.322
707.13,L97.323
707.13,L97.324
707.13,L97.329
707.14,L97.401
707.14,L97.402
707.14,L97.403
707.14,L97.404
707.14,L97.409
707.14,L97.411
707.14,L97.412
707.14,L97.413
707.14,L97.414
707.14,L97.419
707.14,L97.421
707.14,L97.422
707.14,L97.423
707.14,L97.424
707.14,L97.429
707.15,L97.501
707.15,L97.502
707.15,L97.503
707.15,L97.504
707.15,L97.509
707.15,L97.511
707.15,L97.512
707.15,L97.513
707.15,L97.514
707.15,L97.519
707.15,L97.521
707.15,L97.522
707.15,L97.523
707.15,L97.524
707.15,L97.529
707.19,L97.801
707.19,L97.802
707.19,L97.803
707.19,L97.804
707.19,L97.809
707.19,L97.811
707.19,L97.812
707.19,L97.813
707.19,L97.814
707.19,L97.819
707.19,L97.821
707.19,L97.822
707.19,L97.823
707.19,L97.824
707.19,L97.829
707.10,L97.901
707.10,L97.902
707.10,L97.903
707.10,L97.904
707.10,L97.909
707.10,L97.911
707.10,L97.912
707.10,L97.913
707.10,L97.914
041.2,M00.151
711.05,M00.151
041.2,M00.152
711.05,M00.152
041.2,M00.159
711.05,M00.159
041.2,M00.161
711.06,M00.161
041.2,M00.162
711.06,M00.162
041.2,M00.169
711.06,M00.169
041.2,M00.171
711.07,M00.171
041.2,M00.172
711.07,M00.172
041.2,M00.179
711.07,M00.179
041.2,M00.18
707.10,L97.919
707.10,L97.921
707.10,L97.922
707.10,L97.923
707.10,L97.924
707.10,L97.929
686.1,L98.0
698.4,L98.1
695.89,L98.2
682.9,L98.3
707.8,L98.411
707.8,L98.412
707.8,L98.413
707.8,L98.414
707.8,L98.419
707.8,L98.421
707.8,L98.422
707.8,L98.423
707.8,L98.424
707.8,L98.429
707.9,L98.491
707.9,L98.492
707.9,L98.493
707.9,L98.494
707.9,L98.499
701.8,L98.5
701.8,L98.6
709.8,L98.8
709.9,L98.9
701.8,L99.
709.8,L99.
711.00,M00.00
711.01,M00.011
711.01,M00.012
711.01,M00.019
711.02,M00.021
711.02,M00.022
711.02,M00.029
711.03,M00.031
711.03,M00.032
711.03,M00.039
711.04,M00.041
711.04,M00.042
711.04,M00.049
711.05,M00.051
711.05,M00.052
711.05,M00.059
711.06,M00.061
711.06,M00.062
711.06,M00.069
711.07,M00.071
711.07,M00.072
711.07,M00.079
711.08,M00.08
711.09,M00.09
041.2,M00.10
711.00,M00.10
041.2,M00.111
711.01,M00.111
041.2,M00.112
711.01,M00.112
041.2,M00.119
711.01,M00.119
041.2,M00.121
711.02,M00.121
041.2,M00.122
711.02,M00.122
041.2,M00.129
711.02,M00.129
041.2,M00.131
711.03,M00.131
041.2,M00.132
711.03,M00.132
041.2,M00.139
711.03,M00.139
041.2,M00.141
711.04,M00.141
041.2,M00.142
711.04,M00.142
041.2,M00.149
711.04,M00.149
709.09,L81.6
709.09,L81.7
709.09,L81.8
709.00,L81.9
702.11,L82.0
702.19,L82.1
701.2,L83.
700.,L84.
701.1,L85.0
701.1,L85.1
701.1,L85.2
706.8,L85.3
701.8,L85.8
701.9,L85.9
701.1,L86.
701.1,L87.0
701.8,L87.1
701.1,L87.2
701.8,L87.8
701.9,L87.9
686.01,L88.
707.01,L89.000
707.25,L89.000
707.01,L89.001
707.21,L89.001
707.01,L89.002
707.22,L89.002
707.01,L89.003
707.23,L89.003
707.01,L89.004
707.24,L89.004
707.01,L89.009
707.20,L89.009
707.01,L89.010
707.25,L89.010
707.01,L89.011
707.21,L89.011
707.01,L89.012
707.22,L89.012
707.01,L89.013
707.23,L89.013
707.01,L89.014
707.24,L89.014
707.01,L89.019
707.20,L89.019
707.01,L89.020
707.25,L89.020
707.01,L89.021
707.21,L89.021
707.01,L89.022
707.22,L89.022
707.01,L89.023
707.23,L89.023
707.01,L89.024
707.24,L89.024
707.01,L89.029
707.20,L89.029
707.02,L89.100
707.25,L89.100
707.02,L89.101
707.21,L89.101
707.02,L89.102
707.22,L89.102
707.02,L89.103
707.23,L89.103
707.02,L89.104
707.24,L89.104
707.02,L89.109
707.20,L89.109
707.02,L89.110
707.25,L89.110
707.02,L89.111
707.21,L89.111
707.02,L89.112
707.22,L89.112
707.02,L89.113
707.23,L89.113
707.02,L89.114
707.24,L89.114
711.08,M00.18
041.2,M00.19
711.09,M00.19
711.00,M00.20
711.01,M00.211
711.01,M00.212
711.01,M00.219
711.02,M00.221
711.02,M00.222
711.02,M00.229
711.03,M00.231
711.03,M00.232
711.03,M00.239
711.04,M00.241
711.04,M00.242
711.04,M00.249
711.05,M00.251
711.05,M00.252
711.05,M00.259
711.06,M00.261
711.06,M00.262
707.02,L89.119
707.20,L89.119
707.02,L89.120
707.25,L89.120
707.02,L89.121
707.21,L89.121
707.02,L89.122
707.22,L89.122
707.02,L89.123
707.23,L89.123
707.02,L89.124
707.24,L89.124
707.02,L89.129
707.20,L89.129
707.03,L89.130
707.25,L89.130
707.03,L89.131
707.21,L89.131
707.03,L89.132
707.22,L89.132
707.03,L89.133
707.23,L89.133
707.03,L89.134
707.24,L89.134
707.03,L89.139
707.20,L89.139
707.03,L89.140
707.25,L89.140
707.03,L89.141
707.21,L89.141
707.03,L89.142
707.22,L89.142
707.03,L89.143
707.23,L89.143
707.03,L89.144
707.24,L89.144
707.03,L89.149
707.20,L89.149
707.03,L89.150
707.25,L89.150
707.03,L89.151
707.21,L89.151
707.03,L89.152
707.22,L89.152
707.03,L89.153
707.23,L89.153
707.03,L89.154
707.24,L89.154
707.03,L89.159
707.20,L89.159
707.04,L89.200
707.25,L89.200
707.04,L89.201
707.21,L89.201
707.04,L89.202
707.22,L89.202
707.04,L89.203
707.23,L89.203
707.04,L89.204
707.24,L89.204
707.04,L89.209
707.20,L89.209
707.04,L89.210
707.25,L89.210
707.04,L89.211
707.21,L89.211
707.04,L89.212
707.22,L89.212
707.04,L89.213
707.23,L89.213
707.04,L89.214
707.24,L89.214
707.04,L89.219
707.20,L89.219
707.04,L89.220
707.25,L89.220
707.04,L89.221
707.21,L89.221
707.04,L89.222
707.22,L89.222
707.04,L89.223
707.23,L89.223
707.04,L89.224
707.24,L89.224
707.04,L89.229
707.20,L89.229
707.05,L89.300
707.25,L89.300
707.05,L89.301
707.21,L89.301
707.05,L89.302
707.22,L89.302
707.05,L89.303
707.23,L89.303
707.05,L89.304
707.24,L89.304
707.05,L89.309
707.20,L89.309
707.05,L89.310
707.25,L89.310
707.23,L89.523
707.06,L89.524
707.24,L89.524
707.06,L89.529
707.20,L89.529
707.07,L89.600
707.25,L89.600
707.07,L89.601
707.21,L89.601
707.07,L89.602
707.22,L89.602
707.07,L89.603
707.23,L89.603
707.07,L89.604
707.24,L89.604
707.07,L89.609
707.20,L89.609
707.07,L89.610
707.25,L89.610
707.07,L89.611
707.21,L89.611
707.07,L89.612
707.22,L89.612
707.05,L89.311
707.21,L89.311
707.05,L89.312
707.22,L89.312
707.05,L89.313
707.23,L89.313
707.05,L89.314
707.24,L89.314
707.05,L89.319
707.20,L89.319
707.05,L89.320
707.25,L89.320
707.05,L89.321
707.21,L89.321
707.05,L89.322
707.22,L89.322
707.05,L89.323
707.23,L89.323
707.05,L89.324
707.24,L89.324
707.05,L89.329
707.20,L89.329
707.03,L89.40
707.04,L89.40
707.05,L89.40
707.20,L89.40
707.03,L89.41
707.04,L89.41
707.05,L89.41
707.21,L89.41
707.03,L89.42
707.04,L89.42
707.05,L89.42
707.22,L89.42
707.03,L89.43
707.04,L89.43
707.05,L89.43
707.23,L89.43
707.03,L89.44
707.04,L89.44
707.05,L89.44
707.24,L89.44
707.03,L89.45
707.04,L89.45
707.05,L89.45
707.25,L89.45
707.06,L89.500
707.25,L89.500
707.06,L89.501
707.21,L89.501
707.06,L89.502
707.22,L89.502
707.06,L89.503
707.23,L89.503
707.06,L89.504
707.24,L89.504
707.06,L89.509
707.20,L89.509
707.06,L89.510
707.25,L89.510
707.06,L89.511
707.21,L89.511
707.06,L89.512
707.22,L89.512
707.06,L89.513
707.23,L89.513
707.06,L89.514
707.24,L89.514
707.06,L89.519
707.20,L89.519
707.06,L89.520
707.25,L89.520
707.06,L89.521
707.21,L89.521
707.06,L89.522
707.22,L89.522
707.06,L89.523
682.8,L03.818
682.8,L03.891
682.8,L03.898
682.9,L03.90
682.9,L03.91
683.,L04.0
683.,L04.1
683.,L04.2
683.,L04.3
683.,L04.8
683.,L04.9
685.0,L05.01
685.0,L05.02
685.1,L05.91
685.1,L05.92
686.00,L08.0
039.0,L08.1
686.09,L08.81
686.8,L08.82
686.09,L08.89
686.8,L08.89
686.9,L08.9
694.4,L10.0
694.4,L10.1
694.4,L10.2
694.4,L10.3
694.4,L10.4
694.4,L10.5
694.4,L10.81
694.4,L10.89
694.4,L10.9
701.1,L11.0
702.8,L11.1
701.8,L11.8
701.8,L11.9
694.5,L12.0
694.60,L12.1
694.61,L12.1
694.2,L12.2
695.15,L12.30
695.15,L12.31
695.15,L12.35
694.5,L12.8
694.5,L12.9
694.0,L13.0
694.1,L13.1
694.8,L13.8
694.9,L13.9
694.8,L14.
691.8,L20.0
691.8,L20.81
691.8,L20.82
690.12,L20.83
691.8,L20.84
691.8,L20.89
691.8,L20.9
690.11,L21.0
690.12,L21.1
690.18,L21.8
690.10,L21.9
706.3,L21.9
691.0,L22.
692.83,L23.0
692.4,L23.1
692.81,L23.2
692.3,L23.3
692.89,L23.4
692.4,L23.5
692.5,L23.6
692.6,L23.7
692.84,L23.81
692.89,L23.89
692.9,L23.9
692.0,L24.0
692.1,L24.1
692.2,L24.2
692.81,L24.3
692.3,L24.4
692.4,L24.5
692.5,L24.6
692.6,L24.7
692.83,L24.81
692.89,L24.89
692.9,L24.9
692.81,L25.0
692.3,L25.1
692.89,L25.2
707.07,L89.613
707.23,L89.613
707.07,L89.614
707.24,L89.614
707.07,L89.619
707.20,L89.619
707.07,L89.620
707.25,L89.620
707.07,L89.621
707.21,L89.621
707.07,L89.622
707.22,L89.622
707.07,L89.623
692.4,L25.3
692.5,L25.4
692.6,L25.5
692.89,L25.8
692.9,L25.9
695.89,L26.
693.0,L27.0
693.0,L27.1
693.1,L27.2
693.8,L27.8
693.9,L27.9
698.3,L28.0
698.3,L28.1
698.2,L28.2
698.0,L29.0
698.1,L29.1
698.1,L29.2
698.1,L29.3
698.8,L29.8
698.9,L29.9
692.9,L30.0
705.81,L30.1
692.9,L30.2
690.8,L30.3
695.89,L30.4
696.5,L30.5
692.9,L30.8
692.9,L30.9
696.1,L40.0
694.3,L40.1
696.1,L40.1
696.1,L40.2
696.1,L40.3
696.1,L40.4
696.0,L40.50
696.0,L40.51
696.0,L40.52
696.0,L40.53
696.0,L40.54
696.0,L40.59
696.1,L40.8
696.1,L40.9
696.2,L41.0
696.2,L41.1
696.2,L41.3
696.2,L41.4
696.2,L41.5
696.2,L41.8
696.2,L41.9
696.3,L42.
697.0,L43.0
697.0,L43.1
697.0,L43.2
697.0,L43.3
697.0,L43.8
697.0,L43.9
696.4,L44.0
696.8,L44.0
697.1,L44.1
697.8,L44.2
697.8,L44.3
057.8,L44.4
696.8,L44.8
709.8,L44.8
709.8,L44.9
696.8,L45.
709.8,L45.
695.50,L49.0
695.51,L49.1
695.52,L49.2
695.53,L49.3
695.54,L49.4
695.55,L49.5
695.56,L49.6
695.57,L49.7
695.58,L49.8
695.59,L49.9
708.0,L50.0
708.1,L50.1
708.2,L50.2
708.3,L50.3
708.4,L50.4
708.5,L50.5
708.8,L50.6
708.8,L50.8
708.9,L50.9
695.10,L51.0
695.13,L51.1
695.15,L51.2
695.14,L51.3
695.11,L51.8
695.12,L51.8
695.19,L51.8
695.10,L51.9
695.2,L52.
695.0,L53.0
695.0,L53.1
695.0,L53.2
695.0,L53.3
695.89,L53.8
706.1,L70.1
706.0,L70.2
706.1,L70.3
706.1,L70.4
706.1,L70.5
706.1,L70.8
706.1,L70.9
695.3,L71.0
695.3,L71.1
695.3,L71.8
695.3,L71.9
706.2,L72.0
704.41,L72.11
704.42,L72.12
706.2,L72.2
706.2,L72.3
706.2,L72.8
706.2,L72.9
706.1,L73.0
704.8,L73.1
705.83,L73.2
704.8,L73.8
704.9,L73.9
706.9,L73.9
705.1,L74.0
705.1,L74.1
705.1,L74.2
705.1,L74.3
705.0,L74.4
705.21,L74.510
705.21,L74.511
695.9,L53.9
695.89,L54.
692.71,L55.0
692.76,L55.1
692.77,L55.2
692.71,L55.9
692.72,L56.0
692.72,L56.1
692.72,L56.2
692.72,L56.3
692.82,L56.4
692.75,L56.5
692.79,L56.8
692.79,L56.9
702.0,L57.0
692.73,L57.1
701.8,L57.2
709.09,L57.3
701.8,L57.4
692.73,L57.5
692.70,L57.8
692.74,L57.8
692.74,L57.9
692.82,L58.0
692.82,L58.1
692.82,L58.9
692.82,L59.0
692.82,L59.8
692.82,L59.9
703.0,L60.0
703.8,L60.1
703.8,L60.2
703.8,L60.3
703.8,L60.4
703.8,L60.5
703.8,L60.8
703.9,L60.9
703.8,L62.
704.09,L63.0
704.09,L63.1
704.01,L63.2
704.01,L63.8
704.01,L63.9
704.09,L64.0
704.09,L64.8
704.00,L64.9
704.02,L65.0
704.09,L65.1
704.09,L65.2
704.09,L65.8
704.00,L65.9
704.09,L66.0
697.0,L66.1
704.09,L66.2
704.8,L66.3
701.8,L66.4
704.09,L66.8
704.09,L66.9
704.2,L67.0
704.3,L67.1
704.2,L67.8
704.2,L67.9
704.1,L68.0
704.1,L68.1
704.1,L68.2
704.1,L68.3
704.1,L68.8
704.1,L68.9
706.1,L70.0
574.50,K80.30
576.1,K80.30
574.51,K80.31
576.1,K80.31
574.50,K80.32
576.1,K80.32
574.51,K80.33
576.1,K80.33
574.50,K80.34
576.1,K80.34
574.51,K80.35
576.1,K80.35
574.50,K80.36
576.1,K80.36
574.51,K80.37
576.1,K80.37
574.40,K80.40
574.41,K80.41
574.30,K80.42
574.31,K80.43
574.40,K80.44
574.41,K80.45
574.30,K80.46
574.40,K80.46
574.31,K80.47
574.41,K80.47
574.50,K80.50
574.51,K80.51
574.70,K80.60
574.71,K80.61
574.60,K80.62
574.61,K80.63
574.70,K80.64
574.71,K80.65
574.80,K80.66
574.81,K80.67
574.90,K80.70
574.91,K80.71
574.20,K80.80
574.41,K80.81
575.0,K81.0
575.11,K81.1
575.12,K81.2
575.10,K81.9
575.2,K82.0
575.3,K82.1
575.4,K82.2
575.5,K82.3
575.6,K82.4
575.8,K82.8
575.9,K82.9
576.1,K83.0
576.2,K83.1
576.3,K83.2
576.4,K83.3
576.5,K83.4
576.8,K83.5
576.8,K83.8
576.9,K83.9
577.0,K85.0
577.0,K85.1
577.0,K85.2
577.0,K85.3
577.0,K85.8
577.0,K85.9
577.1,K86.0
577.1,K86.1
577.8,K86.1
577.2,K86.2
577.2,K86.3
705.21,L74.512
705.21,L74.513
705.21,L74.519
705.22,L74.52
705.89,L74.8
705.9,L74.9
705.89,L75.0
705.89,L75.1
705.82,L75.2
705.89,L75.8
705.9,L75.9
998.11,L76.01
998.12,L76.01
998.11,L76.02
998.12,L76.02
998.2,L76.11
998.2,L76.12
998.11,L76.21
998.12,L76.21
998.11,L76.22
998.12,L76.22
998.89,L76.81
998.89,L76.82
709.01,L80.
709.09,L81.0
709.09,L81.1
709.09,L81.2
709.09,L81.3
709.09,L81.4
709.09,L81.5
577.8,K86.8
577.9,K86.9
576.8,K87.
577.8,K87.
579.0,K90.0
579.1,K90.1
579.2,K90.2
579.4,K90.3
579.8,K90.4
040.2,K90.81
579.8,K90.89
579.9,K90.9
564.3,K91.0
564.2,K91.1
579.3,K91.2
997.49,K91.3
576.0,K91.5
998.11,K91.61
998.12,K91.61
998.11,K91.62
998.12,K91.62
998.2,K91.71
998.2,K91.72
997.49,K91.81
997.49,K91.82
997.49,K91.83
998.11,K91.840
998.12,K91.840
998.11,K91.841
998.12,K91.841
569.71,K91.850
569.79,K91.858
997.41,K91.86
564.4,K91.89
997.49,K91.89
578.0,K92.0
578.1,K92.1
578.9,K92.2
538.,K92.81
569.89,K92.89
569.9,K92.9
569.60,K94.00
569.69,K94.01
569.61,K94.02
569.62,K94.03
569.69,K94.09
569.60,K94.10
569.69,K94.11
569.61,K94.12
569.62,K94.13
569.69,K94.19
536.40,K94.20
536.49,K94.21
536.41,K94.22
536.42,K94.23
536.49,K94.29
530.87,K94.30
530.87,K94.31
530.86,K94.32
530.87,K94.33
530.87,K94.39
539.01,K95.01
539.09,K95.09
539.81,K95.81
539.89,K95.89
695.81,L00.
684.,L01.00
684.,L01.01
684.,L01.02
684.,L01.03
684.,L01.09
684.,L01.1
682.0,L02.01
680.0,L02.02
680.0,L02.03
682.1,L02.11
680.1,L02.12
680.1,L02.13
682.2,L02.211
682.2,L02.212
682.2,L02.213
682.2,L02.214
682.2,L02.215
682.2,L02.216
682.2,L02.219
680.2,L02.221
680.2,L02.222
680.2,L02.223
680.2,L02.224
680.2,L02.225
680.2,L02.226
680.2,L02.229
680.2,L02.231
680.2,L02.232
680.2,L02.233
680.2,L02.234
680.2,L02.235
680.2,L02.236
680.2,L02.239
682.5,L02.31
682.3,L03.113
682.4,L03.113
682.3,L03.114
682.4,L03.114
682.6,L03.115
682.7,L03.115
682.6,L03.116
682.7,L03.116
682.3,L03.119
682.4,L03.119
682.6,L03.119
682.7,L03.119
682.3,L03.121
682.3,L03.122
680.5,L02.32
680.5,L02.33
682.3,L02.411
682.3,L02.412
682.3,L02.413
682.3,L02.414
682.6,L02.415
682.6,L02.416
682.3,L02.419
682.6,L02.419
680.3,L02.421
680.3,L02.422
680.3,L02.423
680.3,L02.424
680.6,L02.425
680.6,L02.426
680.3,L02.429
680.6,L02.429
680.3,L02.431
680.3,L02.432
680.3,L02.433
680.3,L02.434
680.6,L02.435
680.6,L02.436
680.3,L02.439
680.6,L02.439
681.00,L02.511
682.4,L02.511
681.00,L02.512
682.4,L02.512
681.00,L02.519
682.4,L02.519
680.4,L02.521
680.4,L02.522
680.4,L02.529
680.4,L02.531
680.4,L02.532
680.4,L02.539
681.10,L02.611
682.7,L02.611
681.10,L02.612
682.7,L02.612
681.10,L02.619
682.7,L02.619
680.7,L02.621
680.7,L02.622
680.7,L02.629
680.7,L02.631
680.7,L02.632
680.7,L02.639
682.8,L02.811
682.8,L02.818
680.8,L02.821
680.8,L02.828
680.8,L02.831
680.8,L02.838
682.9,L02.91
680.9,L02.92
680.9,L02.93
681.00,L03.011
681.01,L03.011
681.02,L03.011
681.00,L03.012
681.01,L03.012
681.02,L03.012
681.00,L03.019
681.01,L03.019
681.02,L03.019
681.9,L03.019
681.00,L03.021
681.00,L03.022
681.00,L03.029
681.9,L03.029
681.10,L03.031
681.11,L03.031
681.10,L03.032
681.11,L03.032
681.10,L03.039
681.11,L03.039
681.9,L03.039
681.10,L03.041
681.10,L03.042
681.10,L03.049
681.9,L03.049
682.3,L03.111
682.3,L03.112
569.5,K51.014
556.6,K51.018
556.6,K51.019
556.2,K51.20
556.2,K51.211
556.2,K51.212
560.89,K51.212
556.2,K51.213
569.81,K51.213
556.2,K51.214
569.5,K51.214
556.2,K51.218
556.2,K51.219
556.3,K51.30
556.3,K51.311
556.3,K51.312
560.89,K51.312
556.3,K51.313
569.81,K51.313
556.3,K51.314
569.5,K51.314
556.3,K51.318
556.3,K51.319
556.4,K51.40
556.4,K51.411
556.4,K51.412
560.89,K51.412
556.4,K51.413
569.81,K51.413
556.4,K51.414
569.5,K51.414
556.4,K51.418
556.4,K51.419
556.5,K51.50
556.5,K51.511
556.5,K51.512
560.89,K51.512
556.5,K51.513
569.81,K51.513
556.5,K51.514
569.5,K51.514
556.5,K51.518
556.5,K51.519
556.8,K51.80
556.8,K51.811
556.8,K51.812
560.89,K51.812
556.8,K51.813
569.81,K51.813
556.8,K51.814
569.5,K51.814
556.8,K51.818
556.8,K51.819
556.9,K51.90
556.9,K51.911
556.9,K51.912
560.89,K51.912
556.9,K51.913
569.81,K51.913
556.9,K51.914
569.5,K51.914
556.9,K51.918
556.9,K51.919
558.1,K52.0
558.2,K52.1
558.3,K52.2
787.91,K52.2
682.3,L03.123
682.4,L03.123
682.3,L03.124
682.4,L03.124
682.6,L03.125
682.7,L03.125
682.6,L03.126
682.7,L03.126
682.3,L03.129
682.4,L03.129
682.6,L03.129
682.7,L03.129
682.0,L03.211
682.0,L03.212
682.1,L03.221
682.1,L03.222
682.2,L03.311
682.2,L03.312
682.2,L03.313
682.2,L03.314
682.2,L03.315
682.2,L03.316
682.5,L03.317
682.2,L03.319
682.2,L03.321
682.2,L03.322
682.2,L03.323
682.2,L03.324
682.2,L03.325
682.2,L03.326
682.5,L03.327
682.2,L03.329
682.8,L03.811
535.70,K52.81
535.71,K52.81
558.41,K52.81
558.42,K52.82
558.9,K52.89
787.91,K52.89
558.9,K52.9
557.0,K55.0
557.1,K55.1
569.84,K55.20
569.85,K55.21
557.9,K55.8
557.9,K55.9
560.1,K56.0
560.0,K56.1
560.2,K56.2
560.31,K56.3
560.32,K56.41
560.30,K56.49
560.39,K56.49
560.81,K56.5
560.9,K56.60
560.89,K56.69
560.1,K56.7
562.01,K57.00
569.5,K57.00
562.03,K57.01
569.5,K57.01
562.00,K57.10
562.02,K57.11
562.01,K57.12
562.03,K57.13
562.11,K57.20
569.5,K57.20
562.13,K57.21
569.5,K57.21
562.10,K57.30
562.12,K57.31
562.11,K57.32
562.13,K57.33
562.01,K57.40
562.11,K57.40
569.5,K57.40
562.03,K57.41
562.13,K57.41
569.5,K57.41
562.00,K57.50
562.10,K57.50
562.02,K57.51
562.12,K57.51
562.01,K57.52
562.11,K57.52
562.03,K57.53
562.13,K57.53
562.11,K57.80
569.5,K57.80
562.13,K57.81
569.5,K57.81
562.10,K57.90
562.12,K57.91
562.11,K57.92
562.13,K57.93
564.1,K58.0
564.1,K58.9
564.00,K59.00
564.01,K59.01
564.02,K59.02
564.09,K59.09
564.5,K59.1
564.81,K59.2
564.7,K59.3
564.6,K59.4
564.89,K59.8
564.9,K59.9
565.0,K60.0
565.0,K60.1
565.0,K60.2
565.1,K60.3
565.1,K60.4
565.1,K60.5
566.,K61.0
566.,K61.1
566.,K61.2
566.,K61.3
566.,K61.4
569.0,K62.0
569.0,K62.1
569.1,K62.2
569.1,K62.3
569.2,K62.4
569.3,K62.5
569.41,K62.6
569.49,K62.7
569.43,K62.81
569.44,K62.82
569.42,K62.89
569.49,K62.89
569.49,K62.9
569.5,K63.0
569.83,K63.1
572.2,K72.11
572.8,K72.11
572.8,K72.90
572.2,K72.91
572.8,K72.91
571.41,K73.0
571.49,K73.1
571.49,K73.2
571.49,K73.8
571.40,K73.9
571.5,K74.0
569.81,K63.2
569.82,K63.3
569.89,K63.4
211.3,K63.5
569.86,K63.81
